V1,V10,V11,V12,V13,V14,V15,V16,V2,V3,V4,V5,V6,V7,V8,V9,class,prediction
51.0,20.0,5.0,168.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,5206.0,1.0,0.0,1.0,0.0,0.0
47.0,20.0,5.0,713.0,6.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,2830.0,1.0,0.0,2.0,0.0,0.0
41.0,20.0,5.0,2420.0,3.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,650.0,1.0,0.0,1.0,1.0,0.0
51.0,20.0,5.0,176.0,2.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,7464.0,0.0,0.0,1.0,0.0,0.0
35.0,20.0,5.0,215.0,3.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,7242.0,0.0,0.0,2.0,0.0,0.0
34.0,20.0,5.0,292.0,2.0,178.0,6.0,1.0,6.0,1.0,1.0,0.0,4436.0,1.0,0.0,1.0,0.0,0.0
43.0,20.0,5.0,90.0,4.0,114.0,4.0,1.0,2.0,1.0,0.0,0.0,744.0,0.0,1.0,1.0,0.0,0.0
32.0,20.0,5.0,232.0,2.0,183.0,2.0,1.0,3.0,1.0,1.0,0.0,5252.0,1.0,0.0,1.0,0.0,0.0
53.0,20.0,5.0,88.0,6.0,113.0,13.0,2.0,1.0,0.0,1.0,0.0,3398.0,0.0,1.0,2.0,0.0,0.0
31.0,20.0,5.0,257.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,2304.0,1.0,0.0,1.0,0.0,0.0
39.0,20.0,5.0,1598.0,4.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,18508.0,0.0,0.0,1.0,1.0,0.0
53.0,20.0,5.0,295.0,3.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,2679.0,0.0,0.0,1.0,1.0,0.0
51.0,20.0,5.0,167.0,4.0,174.0,1.0,1.0,6.0,0.0,1.0,0.0,4178.0,1.0,0.0,1.0,0.0,0.0
47.0,20.0,5.0,693.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7741.0,1.0,0.0,1.0,0.0,0.0
59.0,20.0,5.0,134.0,9.0,-1.0,0.0,0.0,5.0,0.0,1.0,0.0,1896.0,0.0,0.0,2.0,0.0,0.0
35.0,20.0,5.0,945.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,5639.0,1.0,0.0,1.0,1.0,0.0
56.0,20.0,5.0,233.0,4.0,115.0,6.0,1.0,7.0,0.0,1.0,0.0,4763.0,1.0,0.0,2.0,0.0,0.0
48.0,20.0,5.0,761.0,3.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,387.0,0.0,1.0,2.0,0.0,0.0
56.0,20.0,5.0,367.0,8.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1437.0,1.0,0.0,1.0,0.0,0.0
33.0,20.0,5.0,290.0,3.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,3379.0,0.0,0.0,1.0,0.0,0.0
30.0,20.0,5.0,370.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,212.0,1.0,0.0,1.0,0.0,0.0
33.0,20.0,5.0,766.0,3.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,4404.0,1.0,0.0,1.0,0.0,0.0
42.0,20.0,5.0,298.0,2.0,112.0,2.0,2.0,6.0,2.0,1.0,1.0,723.0,0.0,0.0,1.0,0.0,0.0
45.0,20.0,5.0,279.0,3.0,-1.0,0.0,0.0,3.0,1.0,2.0,0.0,816.0,0.0,0.0,1.0,0.0,0.0
59.0,20.0,5.0,218.0,2.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,2034.0,0.0,0.0,1.0,0.0,0.0
41.0,20.0,5.0,611.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,3803.0,1.0,0.0,1.0,0.0,0.0
51.0,20.0,5.0,96.0,5.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
52.0,20.0,5.0,90.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,7900.0,1.0,0.0,1.0,0.0,0.0
41.0,20.0,5.0,222.0,4.0,98.0,4.0,2.0,1.0,1.0,1.0,0.0,769.0,0.0,1.0,1.0,0.0,0.0
35.0,20.0,5.0,59.0,2.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,3831.0,0.0,0.0,1.0,0.0,0.0
37.0,20.0,5.0,178.0,2.0,170.0,8.0,2.0,1.0,2.0,1.0,0.0,1559.0,1.0,0.0,1.0,0.0,0.0
30.0,20.0,5.0,769.0,4.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,1472.0,1.0,0.0,1.0,0.0,0.0
38.0,20.0,5.0,87.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,0.0,0.0,1.0,0.0,0.0
44.0,20.0,5.0,192.0,2.0,189.0,2.0,3.0,1.0,0.0,0.0,0.0,4580.0,1.0,0.0,1.0,0.0,0.0
46.0,20.0,5.0,825.0,6.0,174.0,4.0,1.0,3.0,0.0,3.0,0.0,676.0,1.0,0.0,1.0,0.0,0.0
34.0,20.0,5.0,382.0,6.0,-1.0,0.0,0.0,8.0,2.0,0.0,0.0,681.0,0.0,0.0,1.0,0.0,0.0
53.0,20.0,5.0,278.0,6.0,112.0,2.0,1.0,0.0,0.0,0.0,0.0,3366.0,0.0,0.0,2.0,0.0,0.0
30.0,20.0,5.0,1329.0,2.0,-1.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
32.0,20.0,5.0,310.0,3.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,3552.0,0.0,0.0,1.0,0.0,0.0
45.0,20.0,5.0,56.0,2.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,1752.0,1.0,1.0,1.0,0.0,0.0
33.0,20.0,5.0,1059.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,2918.0,0.0,1.0,1.0,1.0,0.0
57.0,20.0,5.0,104.0,4.0,175.0,3.0,1.0,1.0,1.0,1.0,0.0,3499.0,1.0,0.0,1.0,0.0,0.0
44.0,20.0,5.0,843.0,3.0,-1.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
31.0,20.0,5.0,185.0,2.0,-1.0,0.0,0.0,2.0,1.0,0.0,0.0,38.0,0.0,0.0,1.0,0.0,0.0
47.0,20.0,5.0,1476.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,2475.0,1.0,0.0,1.0,0.0,0.0
32.0,20.0,5.0,476.0,3.0,-1.0,0.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0
35.0,20.0,5.0,165.0,4.0,-1.0,0.0,0.0,7.0,2.0,3.0,0.0,55.0,0.0,0.0,1.0,0.0,0.0
30.0,20.0,5.0,738.0,2.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,321.0,1.0,0.0,1.0,0.0,0.0
36.0,20.0,5.0,265.0,3.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,2848.0,1.0,0.0,1.0,0.0,0.0
32.0,20.0,5.0,442.0,4.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,502.0,1.0,0.0,2.0,0.0,0.0
36.0,20.0,5.0,47.0,3.0,-1.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
32.0,20.0,5.0,489.0,2.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,1019.0,1.0,0.0,1.0,0.0,0.0
32.0,20.0,5.0,91.0,3.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,739.0,1.0,0.0,1.0,0.0,0.0
34.0,20.0,5.0,391.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,19391.0,0.0,0.0,1.0,0.0,0.0
40.0,20.0,5.0,1855.0,3.0,-1.0,0.0,0.0,9.0,0.0,1.0,0.0,3430.0,1.0,0.0,1.0,0.0,0.0
43.0,20.0,5.0,2453.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,3064.0,1.0,0.0,1.0,1.0,0.0
37.0,21.0,5.0,21.0,6.0,113.0,2.0,2.0,0.0,1.0,0.0,0.0,1093.0,1.0,0.0,1.0,0.0,0.0
35.0,21.0,5.0,83.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,656.0,1.0,1.0,1.0,0.0,0.0
30.0,21.0,5.0,86.0,3.0,133.0,1.0,1.0,6.0,0.0,1.0,0.0,111.0,0.0,1.0,1.0,0.0,0.0
39.0,21.0,5.0,141.0,2.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,-490.0,0.0,1.0,1.0,0.0,0.0
46.0,21.0,5.0,220.0,2.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,1263.0,1.0,0.0,2.0,0.0,0.0
42.0,21.0,5.0,149.0,4.0,186.0,1.0,2.0,0.0,0.0,0.0,0.0,4014.0,1.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,91.0,2.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,35.0,1.0,1.0,1.0,0.0,0.0
48.0,21.0,5.0,254.0,5.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,485.0,1.0,0.0,1.0,0.0,0.0
37.0,21.0,5.0,249.0,4.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,415.0,1.0,0.0,1.0,0.0,0.0
32.0,21.0,5.0,209.0,5.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,1475.0,1.0,0.0,1.0,0.0,0.0
55.0,21.0,5.0,325.0,5.0,192.0,2.0,1.0,1.0,0.0,1.0,0.0,6958.0,1.0,1.0,1.0,0.0,0.0
38.0,21.0,5.0,87.0,2.0,168.0,2.0,2.0,3.0,1.0,1.0,0.0,5133.0,1.0,0.0,1.0,0.0,0.0
46.0,21.0,5.0,45.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,-1001.0,1.0,0.0,1.0,0.0,0.0
36.0,21.0,5.0,10.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,14462.0,1.0,0.0,1.0,0.0,0.0
41.0,21.0,5.0,358.0,3.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1735.0,1.0,0.0,1.0,0.0,0.0
53.0,21.0,5.0,81.0,6.0,189.0,3.0,1.0,0.0,1.0,1.0,0.0,5558.0,1.0,0.0,1.0,0.0,0.0
53.0,21.0,5.0,6.0,7.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,1203.0,0.0,0.0,1.0,0.0,0.0
41.0,21.0,5.0,12.0,7.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,190.0,0.0,0.0,1.0,0.0,0.0
44.0,21.0,5.0,20.0,6.0,175.0,15.0,2.0,7.0,1.0,1.0,0.0,5045.0,1.0,0.0,1.0,0.0,0.0
35.0,21.0,5.0,20.0,5.0,114.0,7.0,1.0,0.0,1.0,1.0,0.0,356.0,1.0,0.0,1.0,0.0,0.0
48.0,21.0,5.0,275.0,2.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,-547.0,0.0,0.0,1.0,0.0,0.0
45.0,21.0,5.0,312.0,3.0,157.0,1.0,1.0,10.0,0.0,0.0,0.0,460.0,0.0,0.0,1.0,0.0,0.0
37.0,21.0,5.0,69.0,9.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,975.0,1.0,1.0,1.0,0.0,0.0
45.0,21.0,5.0,304.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,507.0,0.0,1.0,1.0,0.0,0.0
31.0,21.0,5.0,37.0,2.0,123.0,1.0,1.0,0.0,1.0,0.0,0.0,5691.0,1.0,0.0,1.0,0.0,0.0
34.0,21.0,5.0,61.0,3.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0
40.0,21.0,5.0,116.0,2.0,113.0,4.0,1.0,7.0,0.0,1.0,0.0,87.0,1.0,1.0,1.0,0.0,0.0
53.0,21.0,5.0,266.0,6.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
52.0,21.0,5.0,159.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4173.0,0.0,1.0,1.0,0.0,0.0
36.0,21.0,5.0,358.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,6138.0,1.0,1.0,1.0,0.0,0.0
37.0,21.0,5.0,21.0,11.0,185.0,1.0,2.0,2.0,0.0,1.0,0.0,680.0,1.0,1.0,1.0,0.0,0.0
30.0,21.0,5.0,116.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,20580.0,1.0,0.0,1.0,0.0,0.0
57.0,21.0,5.0,41.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1433.0,0.0,0.0,2.0,0.0,0.0
50.0,21.0,5.0,124.0,4.0,113.0,8.0,1.0,0.0,2.0,0.0,0.0,2564.0,1.0,0.0,1.0,0.0,0.0
37.0,21.0,5.0,67.0,1.0,163.0,2.0,1.0,6.0,1.0,1.0,0.0,1560.0,1.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,298.0,2.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,910.0,0.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,86.0,1.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,4925.0,1.0,0.0,1.0,0.0,0.0
32.0,21.0,5.0,299.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,5276.0,0.0,0.0,1.0,0.0,0.0
33.0,20.0,5.0,437.0,4.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,1782.0,1.0,0.0,1.0,0.0,0.0
36.0,20.0,5.0,690.0,3.0,183.0,2.0,1.0,3.0,2.0,3.0,0.0,3202.0,1.0,0.0,1.0,0.0,0.0
46.0,20.0,5.0,157.0,2.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,6150.0,1.0,0.0,1.0,0.0,0.0
31.0,20.0,5.0,324.0,5.0,-1.0,0.0,0.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,20.0,5.0,537.0,2.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,328.0,0.0,0.0,1.0,0.0,0.0
41.0,20.0,5.0,182.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,5883.0,0.0,0.0,1.0,0.0,0.0
50.0,21.0,5.0,615.0,3.0,34.0,1.0,1.0,3.0,0.0,3.0,0.0,12519.0,1.0,0.0,1.0,1.0,0.0
36.0,21.0,5.0,50.0,2.0,121.0,2.0,1.0,1.0,0.0,0.0,0.0,62.0,0.0,0.0,1.0,0.0,0.0
53.0,21.0,5.0,322.0,1.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,1162.0,1.0,0.0,1.0,0.0,0.0
32.0,21.0,5.0,536.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,9049.0,1.0,0.0,1.0,0.0,0.0
54.0,21.0,5.0,336.0,1.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,760.0,0.0,0.0,2.0,0.0,0.0
31.0,21.0,5.0,441.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,3540.0,1.0,0.0,1.0,0.0,0.0
54.0,21.0,5.0,149.0,5.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,2237.0,0.0,0.0,1.0,0.0,0.0
52.0,21.0,5.0,328.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36.0,21.0,5.0,517.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,4069.0,0.0,0.0,1.0,1.0,0.0
58.0,21.0,5.0,96.0,1.0,121.0,1.0,1.0,5.0,2.0,2.0,0.0,5920.0,1.0,0.0,1.0,0.0,0.0
33.0,21.0,5.0,675.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
46.0,21.0,5.0,118.0,1.0,-1.0,0.0,0.0,3.0,0.0,3.0,0.0,2023.0,1.0,0.0,1.0,0.0,0.0
47.0,21.0,5.0,85.0,2.0,158.0,25.0,1.0,1.0,0.0,0.0,1.0,-813.0,1.0,1.0,1.0,0.0,0.0
58.0,21.0,5.0,65.0,1.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,925.0,1.0,0.0,1.0,0.0,0.0
33.0,21.0,5.0,255.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,7108.0,0.0,1.0,1.0,0.0,0.0
34.0,21.0,5.0,714.0,1.0,-1.0,0.0,0.0,6.0,1.0,0.0,0.0,4254.0,1.0,0.0,1.0,1.0,0.0
39.0,21.0,5.0,239.0,2.0,177.0,1.0,1.0,3.0,0.0,1.0,0.0,5222.0,1.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,859.0,1.0,182.0,1.0,1.0,0.0,1.0,0.0,0.0,3967.0,1.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,225.0,2.0,95.0,13.0,2.0,1.0,1.0,1.0,0.0,1447.0,1.0,0.0,1.0,0.0,0.0
55.0,21.0,5.0,54.0,1.0,-1.0,0.0,0.0,5.0,0.0,3.0,0.0,3876.0,0.0,0.0,1.0,0.0,0.0
35.0,21.0,5.0,336.0,6.0,-1.0,0.0,0.0,9.0,2.0,0.0,0.0,8903.0,1.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,108.0,1.0,-1.0,0.0,0.0,6.0,0.0,1.0,0.0,5220.0,1.0,0.0,1.0,0.0,0.0
47.0,21.0,5.0,108.0,1.0,-1.0,0.0,0.0,9.0,0.0,3.0,0.0,3723.0,0.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,49.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,8101.0,1.0,0.0,1.0,0.0,0.0
37.0,21.0,5.0,1221.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,6889.0,1.0,0.0,1.0,0.0,0.0
54.0,21.0,5.0,105.0,1.0,-1.0,0.0,0.0,9.0,0.0,3.0,0.0,1251.0,0.0,0.0,1.0,0.0,0.0
54.0,21.0,5.0,289.0,1.0,-1.0,0.0,0.0,7.0,2.0,1.0,0.0,43.0,0.0,1.0,1.0,0.0,0.0
46.0,21.0,5.0,729.0,1.0,-1.0,0.0,0.0,3.0,2.0,3.0,0.0,219.0,1.0,0.0,1.0,1.0,0.0
45.0,21.0,5.0,127.0,1.0,100.0,2.0,1.0,0.0,2.0,0.0,0.0,2096.0,0.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,846.0,1.0,100.0,2.0,3.0,2.0,1.0,0.0,1.0,-405.0,1.0,1.0,1.0,0.0,0.0
52.0,21.0,5.0,151.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,-402.0,1.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,71.0,1.0,-1.0,0.0,0.0,2.0,1.0,3.0,0.0,2816.0,1.0,0.0,1.0,0.0,0.0
49.0,21.0,5.0,215.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,436.0,0.0,0.0,1.0,0.0,0.0
34.0,21.0,5.0,248.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
47.0,21.0,5.0,591.0,1.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
39.0,21.0,5.0,1158.0,9.0,-1.0,0.0,0.0,6.0,1.0,1.0,0.0,2263.0,1.0,1.0,2.0,1.0,0.0
52.0,21.0,5.0,337.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1727.0,0.0,0.0,1.0,0.0,0.0
50.0,21.0,5.0,349.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,11998.0,0.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,614.0,1.0,-1.0,0.0,0.0,8.0,1.0,0.0,0.0,2589.0,0.0,0.0,1.0,1.0,0.0
43.0,21.0,5.0,63.0,1.0,-1.0,0.0,0.0,9.0,2.0,1.0,0.0,4094.0,1.0,0.0,1.0,0.0,0.0
50.0,21.0,5.0,714.0,1.0,-1.0,0.0,0.0,10.0,0.0,3.0,0.0,85.0,0.0,0.0,1.0,0.0,0.0
41.0,21.0,5.0,558.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,1982.0,0.0,0.0,1.0,1.0,0.0
30.0,21.0,5.0,569.0,1.0,175.0,3.0,2.0,3.0,1.0,3.0,0.0,1395.0,1.0,0.0,1.0,0.0,0.0
42.0,21.0,5.0,46.0,4.0,171.0,1.0,1.0,8.0,0.0,1.0,0.0,2812.0,1.0,0.0,1.0,0.0,0.0
46.0,21.0,5.0,153.0,1.0,197.0,3.0,1.0,7.0,0.0,1.0,0.0,22.0,1.0,0.0,1.0,0.0,0.0
53.0,21.0,5.0,22.0,4.0,106.0,7.0,1.0,0.0,0.0,0.0,0.0,1945.0,0.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,89.0,2.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,485.0,1.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,208.0,1.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
32.0,21.0,5.0,253.0,1.0,-1.0,0.0,0.0,3.0,0.0,1.0,0.0,5164.0,0.0,0.0,1.0,0.0,0.0
35.0,21.0,5.0,240.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
33.0,21.0,5.0,321.0,1.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,3406.0,1.0,0.0,1.0,0.0,0.0
39.0,21.0,5.0,104.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,4619.0,0.0,0.0,1.0,0.0,0.0
32.0,21.0,5.0,104.0,1.0,182.0,1.0,1.0,3.0,0.0,3.0,0.0,1261.0,1.0,0.0,1.0,0.0,0.0
44.0,21.0,5.0,63.0,2.0,-1.0,0.0,0.0,2.0,0.0,0.0,0.0,-1.0,0.0,1.0,1.0,0.0,0.0
36.0,21.0,5.0,146.0,1.0,-1.0,0.0,0.0,8.0,0.0,0.0,0.0,12132.0,0.0,0.0,2.0,0.0,0.0
46.0,21.0,5.0,81.0,7.0,-1.0,0.0,0.0,2.0,0.0,3.0,0.0,829.0,0.0,1.0,2.0,0.0,0.0
31.0,21.0,5.0,423.0,2.0,172.0,2.0,1.0,3.0,0.0,3.0,0.0,2198.0,0.0,0.0,1.0,0.0,0.0
46.0,21.0,5.0,104.0,1.0,189.0,2.0,1.0,8.0,0.0,2.0,0.0,-257.0,0.0,0.0,1.0,0.0,0.0
43.0,21.0,5.0,504.0,1.0,-1.0,0.0,0.0,8.0,0.0,1.0,0.0,14144.0,1.0,0.0,1.0,1.0,0.0
33.0,21.0,5.0,113.0,1.0,101.0,2.0,1.0,1.0,1.0,1.0,0.0,2481.0,0.0,0.0,1.0,0.0,0.0
31.0,21.0,5.0,116.0,1.0,-1.0,0.0,0.0,3.0,1.0,1.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0
40.0,21.0,5.0,348.0,2.0,127.0,4.0,2.0,7.0,0.0,1.0,0.0,10406.0,0.0,0.0,1.0,0.0,0.0
37.0,21.0,5.0,71.0,3.0,-1.0,0.0,0.0,0.0,0.0,1.0,0.0,-499.0,1.0,0.0,1.0,0.0,0.0
33.0,21.0,5.0,134.0,1.0,-1.0,0.0,0.0,6.0,0.0,0.0,0.0,-1011.0,0.0,0.0,1.0,0.0,0.0
44.0,21.0,5.0,62.0,6.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,1548.0,1.0,0.0,1.0,0.0,0.0
42.0,21.0,5.0,45.0,1.0,-1.0,0.0,0.0,7.0,0.0,2.0,0.0,-1085.0,0.0,1.0,1.0,0.0,0.0
33.0,21.0,5.0,588.0,2.0,184.0,2.0,1.0,7.0,0.0,1.0,0.0,255.0,1.0,1.0,1.0,0.0,0.0
35.0,21.0,5.0,267.0,1.0,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,3552.0,0.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,528.0,1.0,-1.0,0.0,0.0,0.0,1.0,1.0,0.0,4642.0,1.0,0.0,1.0,1.0,0.0
30.0,21.0,5.0,76.0,1.0,-1.0,0.0,0.0,7.0,1.0,1.0,0.0,62.0,1.0,0.0,1.0,0.0,0.0
59.0,21.0,5.0,530.0,1.0,163.0,2.0,1.0,0.0,0.0,0.0,0.0,7049.0,0.0,0.0,1.0,1.0,0.0
31.0,21.0,5.0,279.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,667.0,1.0,0.0,1.0,0.0,0.0
32.0,21.0,5.0,462.0,3.0,-1.0,0.0,0.0,9.0,1.0,1.0,0.0,2706.0,0.0,0.0,1.0,0.0,0.0
39.0,21.0,5.0,648.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,0.0,1968.0,0.0,0.0,1.0,1.0,0.0
34.0,21.0,5.0,152.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,3167.0,1.0,1.0,1.0,0.0,0.0
35.0,21.0,5.0,318.0,1.0,-1.0,0.0,0.0,1.0,1.0,1.0,0.0,196.0,1.0,0.0,1.0,0.0,0.0
35.0,21.0,5.0,258.0,1.0,157.0,4.0,1.0,3.0,1.0,3.0,0.0,2040.0,0.0,0.0,1.0,0.0,0.0
41.0,21.0,5.0,158.0,1.0,-1.0,0.0,0.0,2.0,2.0,0.0,0.0,285.0,0.0,1.0,1.0,0.0,0.0
37.0,21.0,5.0,567.0,1.0,184.0,1.0,2.0,10.0,2.0,1.0,0.0,1040.0,1.0,0.0,1.0,0.0,0.0
30.0,21.0,5.0,73.0,4.0,126.0,2.0,1.0,9.0,2.0,0.0,0.0,1718.0,1.0,0.0,1.0,0.0,0.0
49.0,21.0,5.0,13.0,3.0,113.0,2.0,2.0,0.0,0.0,0.0,0.0,1105.0,1.0,0.0,1.0,0.0,0.0
45.0,21.0,5.0,470.0,1.0,-1.0,0.0,0.0,6.0,2.0,1.0,0.0,2519.0,0.0,0.0,1.0,0.0,0.0
38.0,21.0,5.0,152.0,2.0,-1.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
38.0,21.0,5.0,228.0,6.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,8669.0,1.0,0.0,2.0,0.0,0.0
37.0,21.0,5.0,22.0,1.0,-1.0,0.0,0.0,0.0,2.0,0.0,1.0,26.0,0.0,1.0,1.0,0.0,0.0
58.0,21.0,5.0,91.0,1.0,-1.0,0.0,0.0,10.0,0.0,0.0,0.0,6316.0,0.0,0.0,1.0,0.0,0.0
52.0,21.0,5.0,346.0,4.0,123.0,8.0,1.0,10.0,0.0,1.0,0.0,1752.0,0.0,1.0,2.0,0.0,0.0
41.0,21.0,5.0,174.0,1.0,-1.0,0.0,0.0,6.0,0.0,2.0,0.0,488.0,0.0,0.0,1.0,0.0,0.0
43.0,21.0,5.0,107.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
