@relation synthetic_control

@attribute att0 numeric
@attribute att1 numeric
@attribute att2 numeric
@attribute att3 numeric
@attribute att4 numeric
@attribute att5 numeric
@attribute att6 numeric
@attribute att7 numeric
@attribute att8 numeric
@attribute att9 numeric
@attribute att10 numeric
@attribute att11 numeric
@attribute att12 numeric
@attribute att13 numeric
@attribute att14 numeric
@attribute att15 numeric
@attribute att16 numeric
@attribute att17 numeric
@attribute att18 numeric
@attribute att19 numeric
@attribute att20 numeric
@attribute att21 numeric
@attribute att22 numeric
@attribute att23 numeric
@attribute att24 numeric
@attribute att25 numeric
@attribute att26 numeric
@attribute att27 numeric
@attribute att28 numeric
@attribute att29 numeric
@attribute att30 numeric
@attribute att31 numeric
@attribute att32 numeric
@attribute att33 numeric
@attribute att34 numeric
@attribute att35 numeric
@attribute att36 numeric
@attribute att37 numeric
@attribute att38 numeric
@attribute att39 numeric
@attribute att40 numeric
@attribute att41 numeric
@attribute att42 numeric
@attribute att43 numeric
@attribute att44 numeric
@attribute att45 numeric
@attribute att46 numeric
@attribute att47 numeric
@attribute att48 numeric
@attribute att49 numeric
@attribute att50 numeric
@attribute att51 numeric
@attribute att52 numeric
@attribute att53 numeric
@attribute att54 numeric
@attribute att55 numeric
@attribute att56 numeric
@attribute att57 numeric
@attribute att58 numeric
@attribute att59 numeric
@attribute target {1,2,3,4,5,6}

@data
1.2869,-1.1949,1.0361,0.58045,-0.28278,1.4644,-0.44619,1.2639,-1.3309,-1.0628,-1.383,-1.0643,-0.84945,-1.0659,1.5653,-0.27869,-0.26487,0.14977,0.56816,0.3235,-1.5236,-1.3257,1.3971,-0.37641,-1.2422,-0.63734,-0.20264,1.2527,-1.3538,-0.42604,0.50995,-1.1458,-1.3585,1.5496,0.67644,1.1423,0.68319,0.72359,-1.4983,1.3041,-0.22363,-0.47177,-0.80135,1.4953,1.4529,0.69506,-1.3782,0.32924,-0.62987,-0.56447,0.43731,0.46411,-0.089791,-1.0831,0.29249,1.1868,1.2586,1.356,-0.45836,-0.43075,1
0.058278,-1.1059,-0.92695,1.1877,0.39982,0.73514,0.34594,1.0202,1.4233,-1.5405,1.06,-1.6896,1.1001,-1.5908,-0.18956,-0.42048,1.3674,-1.1834,1.4706,-0.14438,-0.098251,-0.14407,0.83065,0.40819,0.86352,0.24726,-0.10967,-0.91366,0.83248,1.4172,-0.861,-1.4944,1.4463,-1.5785,-1.5446,-1.2498,-1.7254,-1.3048,1.4628,-0.2266,0.78482,1.0244,-1.2171,0.22565,-0.50426,-0.7902,0.92985,1.1744,-1.2963,-0.33856,-0.6798,1.4448,0.78585,0.36339,-0.29671,-0.26754,0.27839,0.69626,-0.20201,0.25024,1
-0.92935,-0.86483,-2.0283,-1.4041,-0.89233,-1.5715,-1.2636,-0.46774,-1.7845,-1.3203,-0.45488,-0.70022,-1.4559,-1.0512,-1.2098,-0.94007,-1.2816,-0.54609,0.27779,-0.97453,-0.48397,-0.73797,0.18563,-0.9414,-0.1459,0.46296,-0.24403,-0.47544,0.078007,0.11737,-0.20121,0.23198,-0.3058,0.48867,0.052191,0.9398,0.085357,1.0981,-0.18072,1.2621,0.96341,-0.11432,0.33553,0.22299,1.0994,0.905,0.44433,1.3622,0.15304,0.96632,0.55935,1.0506,0.84667,1.0696,1.6497,1.418,1.8495,2.1314,1.3161,1.3485,3
-1.1721,-1.0187,-1.0087,-1.6422,-1.7241,-1.8898,-1.5491,-0.66709,-1.0679,-0.48312,-1.0189,-1.1741,-1.1105,-0.7636,-1.4204,-1.1487,-0.69331,-1.2234,-1.0919,-0.26678,-1.0323,-0.89048,0.30562,-0.4478,0.20069,0.13119,-0.51053,0.53141,-0.56315,-0.16432,0.38438,0.58441,0.46485,0.40689,0.10959,0.7501,0.47756,0.47336,0.11143,-0.07941,0.60429,1.1837,0.3807,0.76926,0.57134,1.2579,0.83173,1.0103,0.54609,0.49045,0.51065,0.71688,1.1723,1.8594,0.98315,1.1937,1.6693,1.7174,1.8406,1.582,3
-0.98992,-1.9786,-1.3657,-1.8335,-0.96706,-0.8228,-1.0235,-1.2261,-0.93046,-1.7167,-1.6933,-0.65516,-1.3988,-1.071,-1.6054,-0.54838,-0.077405,-0.60218,0.071973,-0.13856,-0.85436,-1.0343,0.17925,-0.045845,-0.6483,0.38188,-0.033961,-0.45367,0.087153,-0.18158,0.38947,-0.23724,0.15356,-0.43915,0.75879,-0.16578,0.69189,0.43303,0.027116,0.86349,0.77937,0.28235,0.7769,1.5107,0.86908,0.24906,0.28999,1.1129,0.32623,0.41489,1.5515,1.1532,1.4097,1.4655,1.7392,1.2102,1.4786,1.4166,1.4867,1.1784,3
0.35719,0.25461,1.7207,1.028,1.2868,0.28005,-0.63249,-1.0151,-1.1746,-0.62444,-1.0035,0.44813,1.0238,1.2032,0.74415,0.59493,0.4744,-1.2524,-1.4705,-1.641,-1.4707,-0.59432,0.89484,0.94432,0.84431,0.70775,0.65197,-0.14758,-0.55121,-1.165,-1.6098,-0.070366,0.28404,0.42845,0.88042,0.86989,0.27545,0.1596,-0.73803,-1.6614,-1.2363,-0.90651,-0.044364,-0.14385,0.81204,1.8225,1.7296,0.65814,-0.50279,-1.2941,-1.4216,-1.8235,-0.33185,-0.50715,1.248,0.72479,1.4501,1.017,0.007068,-0.79158,2
1.5769,0.46448,0.60356,0.32424,0.37882,1.2105,0.61328,0.94488,0.66335,1.3369,1.3141,1.611,0.25483,0.95239,1.1033,0.28309,0.35832,0.50723,0.39552,1.0974,1.1657,0.21878,0.26525,1.399,1.5456,0.38614,0.066177,1.5525,1.0207,1.4128,0.85326,-1.2598,-0.47578,-0.35392,-0.98574,-0.87157,-0.44856,-0.95466,-0.22788,-0.41938,-0.54835,-1.5227,-1.3459,-0.24677,-0.92424,-0.53552,-1.4578,-0.96284,-1.6855,-0.88815,-1.0971,-0.41248,-0.28963,-0.2794,-1.6427,-0.35593,-0.85979,-1.6494,-1.7218,-1.4569,6
2.1202,1.4526,1.0447,1.3953,1.8636,1.2876,1.0165,0.36638,0.43743,0.87274,1.7367,0.17924,0.62369,1.2586,0.18101,0.62638,0.9536,0.98999,1.31,0.41239,0.95955,0.77841,1.0179,0.77869,0.21059,-0.68337,0.50941,0.59956,0.28383,-0.29791,0.17587,-0.41688,0.21619,-0.17791,-0.48248,-0.48304,-0.55706,-0.88801,-0.27681,-0.84181,-1.2328,-0.10593,-0.14308,-1.4053,-1.1953,-1.5076,-0.55616,-1.0296,-0.60808,-0.65475,-1.595,-1.1612,-0.59755,-1.2304,-0.95714,-1.075,-1.1585,-0.89524,-2.2091,-1.2356,4
0.10496,1.059,1.4132,1.2193,0.025581,1.328,1.506,-1.3248,-0.47794,0.46187,-0.45014,-1.2809,0.33224,0.4859,0.1372,-1.818,-1.1115,-1.5109,0.004759,0.23009,0.44805,0.90587,0.15717,0.57995,-0.48646,-0.83754,0.95165,0.96454,1.2212,-0.31646,1.1316,0.52813,-0.14286,-1.5664,-0.36391,-0.65437,-0.59403,-0.19465,0.71882,-1.1675,-0.88799,0.70811,0.75066,-0.84848,-1.725,-1.2362,-1.8543,-1.1621,1.2119,0.004136,1.3754,0.15468,-1.795,-0.24408,1.5178,1.5411,-1.1876,0.73808,0.20502,1.1173,1
1.8506,1.1914,1.5695,0.66541,0.8251,1.7021,2.02,1.6127,1.62,1.284,1.3796,1.1885,1.1949,1.0326,1.1146,0.059272,-0.16307,-0.33359,-0.11301,0.3032,-0.11737,0.35343,0.91135,1.0514,0.6179,-0.44634,-0.35327,-0.2444,0.22769,0.72546,-0.039244,0.058492,0.020591,-0.87947,-0.75994,-1.2812,-0.28603,-1.0799,-0.21171,-1.4211,-0.74971,-0.26694,-0.13264,-0.21806,-0.38924,-1.0126,-0.36113,-0.33816,-0.30758,-1.2334,-0.71292,-0.47476,-1.7205,-0.79266,-1.1868,-0.94344,-1.8256,-1.7023,-1.131,-1.3507,4
-2.1006,-1.4519,-1.988,-0.83748,-1.2493,-1.147,-2.1466,-1.0509,-1.2226,-1.3287,-0.29605,-1.1454,-0.3714,-1.0235,-0.77736,-0.17866,-0.54393,-0.20304,-0.029336,0.009446,-1.2492,0.12449,-0.72109,-0.43459,-0.8464,-0.023518,0.33801,0.69067,-0.83525,-0.27982,-0.18025,0.26753,0.13833,-0.49266,0.96852,0.68566,0.68156,0.80923,-0.24902,0.002527,-0.27418,0.85906,0.88372,0.84052,0.15194,0.91263,1.0066,0.87719,0.55265,0.21395,0.98079,0.88917,1.4176,1.736,1.7822,1.8068,1.2836,1.5841,1.2442,0.93893,3
-0.49901,-1.5559,-1.1873,-1.2364,-1.3608,-1.3251,-1.026,-0.74355,-1.2972,-0.98922,-0.50021,-1.1698,-0.99429,-0.60084,-0.66711,-0.92306,-1.0698,-0.91494,-1.3014,-0.94417,-0.80925,-0.6539,-0.83089,-0.69176,-0.77971,-0.70678,-1.0038,-0.82621,-0.43663,-1.299,0.60142,1.2486,0.92069,1.1069,0.67566,0.83866,0.76513,1.1261,0.68451,0.95952,1.241,1.465,1.2525,0.54294,1.3964,0.62118,0.81199,1.0441,1.3863,1.3963,1.4682,1.178,0.99951,0.95431,0.6668,0.58994,0.39877,0.93135,0.47348,0.59873,5
1.6132,1.9572,1.0105,0.93048,1.8365,0.85899,0.98771,2.018,1.06,0.93709,1.8371,0.89272,0.55741,0.57407,1.0568,1.1164,0.73024,0.22352,0.48539,0.20691,0.66753,0.20112,1.2254,-0.14772,0.37884,0.85924,0.33401,0.42164,-0.38333,-0.38201,-0.084639,-0.12167,-0.16353,-0.6121,-0.12985,0.11437,0.23873,-0.91761,-0.20399,-0.7942,-1.101,0.072764,-0.87361,-0.64481,-1.1538,-0.7163,-1.2882,-1.3814,-1.1107,-1.6757,-1.1256,-0.84439,-1.2274,-0.64759,-1.3728,-1.3859,-1.5399,-0.76504,-1.4826,-1.1265,4
-1.1758,1.2141,-1.312,-1.5776,-0.82628,-1.2978,-1.3094,0.095824,-1.279,0.037524,-0.22974,-1.5636,1.5979,0.43122,-1.2119,0.46096,-0.73383,0.35912,0.64337,-0.93558,-0.8797,-0.084758,0.22523,1.0352,1.1134,0.28677,-0.30977,-1.3055,1.7941,0.94438,-0.38273,-1.3545,0.61958,0.63277,0.023803,-0.31775,-0.6442,1.384,-0.60419,1.4564,1.3182,-1.1621,-0.62939,-0.27191,1.2641,0.60704,-0.31484,0.19549,1.034,-0.71728,1.6542,-0.35809,-0.76442,-1.4896,1.25,1.8274,0.69926,1.0109,0.67797,-0.85105,1
1.4268,0.56306,0.68775,0.53689,1.4017,0.39364,0.33814,0.5755,0.58898,1.6251,1.7952,0.43144,0.48405,1.5927,0.44935,1.7718,0.95458,1.3836,0.14736,1.3077,0.37131,0.60026,0.60091,1.2875,1.0968,0.5259,0.3835,-0.25891,0.25433,0.45752,0.027297,0.82176,-0.24966,-0.49078,-1.0912,-1.0926,-0.84527,-1.1512,-1.009,-0.75545,-0.70662,0.3537,-1.0872,0.24083,-1.4853,-1.31,-0.34902,0.18975,-0.71411,-0.48833,-0.87243,-1.5936,-1.078,-0.40371,-0.97262,-1.5136,-1.5785,-1.6716,-0.842,-2.0559,4
-0.99651,-1.046,-1.6597,-1.025,-1.4698,-1.3592,-1.4942,-1.2332,-0.92758,-1.0941,-0.92644,-1.5356,-0.73884,-0.64567,-0.56371,-0.72025,-0.7142,-0.75033,-1.0175,-1.127,-0.59899,-1.166,-1.3765,-1.7559,-0.62834,-0.83575,0.65754,1.1315,1.2632,0.71175,0.62856,1.4035,0.25808,0.5347,0.73183,0.4676,1.3614,1.1145,0.30623,1.4223,0.57818,0.5289,0.94639,0.6925,0.35165,0.99713,1.2696,0.56937,1.3747,1.0206,0.70593,1.3317,1.1175,0.63128,1.2126,0.92532,0.277,0.1682,0.46886,0.24622,5
-2.1509,-0.81485,-1.8345,-0.88201,-1.1852,-1.951,-1.3085,-0.12457,-1.6988,-1.6015,-0.93418,-0.020368,-1.0174,-1.3329,0.28852,-0.76424,-0.5214,-1.2479,-0.26904,0.51569,-0.23526,-0.31815,-0.26236,-0.1497,-0.21087,-0.29888,-0.67445,-0.41858,0.80048,0.65595,-0.77844,-0.069541,-0.46357,0.77389,-0.20974,0.83792,-0.4758,0.62422,-0.027338,0.76886,0.14949,0.19661,0.75109,0.37422,0.64844,0.9806,0.98434,1.3894,1.7991,0.19993,0.18883,1.2882,1.9139,0.30133,1.6389,1.7223,1.2453,0.57492,0.86934,1.7703,3
0.85955,0.98261,0.62577,0.92301,0.50202,0.2187,0.42751,0.51866,0.89755,1.5636,1.5477,0.26457,1.5645,1.3994,-0.004587,0.6591,0.52614,1.4182,0.97468,1.5164,1.5754,0.82859,0.25947,0.41383,1.2765,0.65202,0.72757,0.92217,0.19288,0.27358,0.18535,1.4464,-0.88038,-0.42001,-0.67405,-0.47851,-0.50447,-1.1264,-0.91922,-0.71298,-0.29937,-1.3848,-1.0463,-1.3752,-0.1625,-0.78264,-0.39637,-1.2046,-1.4149,-0.30512,-1.4602,-1.5509,-0.3231,-1.2757,-1.4903,-1.3065,-1.4776,-1.5421,-0.49381,-1.1306,6
0.60608,1.9957,2.1617,0.8117,1.0354,0.9391,0.1592,1.746,1.1132,1.067,1.7924,1.5841,1.1649,1.0082,1.3348,-0.073757,0.010406,0.41733,0.45776,0.87649,1.0753,0.93024,-0.39802,0.095036,-0.62714,0.37449,-0.43729,-0.66447,0.27502,-0.16054,0.57215,0.42664,-0.26244,0.11824,-0.80468,-0.19468,-1.0543,-0.89142,0.38557,-0.30058,-0.92239,-1.2465,-1.0825,-1.0579,-0.95322,-0.96313,-0.3447,-0.44152,0.044301,-0.36061,-1.194,-1.8796,-0.3435,-1.2043,-0.37715,-1.9905,-0.57875,-2.0666,-1.26,-0.44224,4
2.0809,1.3554,1.8631,0.69172,1.6617,1.3794,1.8814,1.2265,1.6882,0.16515,1.6422,1.5518,0.11584,0.022688,0.70057,0.49636,1.0016,0.11465,0.46743,0.12085,0.21581,-0.30839,-0.26221,-0.55362,-0.47567,-0.039299,0.30023,-0.19404,-0.24602,0.91103,-0.23764,0.69836,0.52055,0.38614,-0.43281,-0.085859,-0.89641,-0.29739,-0.64738,-1.2567,-0.005033,-0.8213,-0.35182,0.11493,-0.2061,-0.16443,0.012432,-1.5146,-1.1496,-1.3779,-1.3471,-0.82948,-1.6507,-0.59231,-1.4221,-1.8531,-1.6527,-0.82004,-1.5925,-0.10273,4
-1.2563,-0.53893,-0.2722,-0.1068,-0.97926,-0.91122,-0.29786,-0.41016,-1.4861,-1.448,-1.5542,-1.315,-0.85187,-0.067823,-0.45463,-0.35474,-0.32862,-1.3608,-0.91056,-0.32468,-1.5361,-0.74302,-1.0897,-1.4327,-0.29994,-0.41742,-1.2641,-0.085316,-0.97381,-1.1675,-0.27182,-0.086401,-1.2899,1.402,1.476,0.77216,0.53857,0.22747,1.1525,0.5435,1.0991,0.77022,1.2895,0.59277,0.9451,0.23411,1.1736,1.6258,1.4858,0.12422,1.6183,1.5272,1.0998,0.46542,0.75362,1.1957,1.1278,1.4394,0.18349,1.0243,5
1.2647,1.6697,0.10783,0.17092,1.1944,0.7617,0.87357,1.2928,1.0715,-0.033104,1.4982,0.006636,0.88711,1.0894,0.43546,0.59674,0.095292,0.53329,0.66413,0.17703,0.44737,0.47688,0.95269,1.8644,1.4827,1.1888,0.76787,1.3297,0.24073,1.1259,0.23599,-1.2352,-0.048209,0.11663,-1.6179,-1.041,-1.6743,-0.49568,-0.37908,-0.81869,-0.14597,-0.54579,-0.17324,-1.6945,-0.55702,-1.2466,-0.012019,-1.7491,-1.8519,-0.64822,-1.6711,-0.72149,-0.85987,-0.70339,-0.50528,-1.7534,-1.116,0.030032,-0.95182,-0.40035,6
-1.0073,-0.62095,-1.6594,-0.82364,-2.0023,-1.5918,-0.68495,-1.5705,-0.79335,-2.0108,-1.5931,-0.32481,-1.4101,0.018683,-0.41627,-1.6244,-0.22068,0.42364,0.10194,0.30235,0.54591,-0.82636,-0.71626,-0.11483,-0.33109,-0.23148,-0.77093,0.37386,-0.50874,-0.35443,-0.26565,0.72901,0.37512,0.48037,-0.4023,0.78921,-0.20928,0.18557,-0.0233,0.28297,1.0609,-0.014332,-0.044017,1.3896,0.44902,1.586,-0.18982,1.4284,1.6586,1.3867,-0.082066,0.79532,0.00547,0.80495,2.0032,1.7178,0.7449,2.218,0.66024,0.92154,3
0.3345,0.27228,-0.76101,0.15906,-0.13085,0.55314,-1.0277,0.89817,-0.52401,1.301,-0.49067,-0.22552,1.4693,-0.79932,1.5723,0.70103,0.78061,1.0722,1.5562,-1.1974,0.98302,1.1212,0.40789,-0.96899,-1.2816,-0.15801,0.47265,1.1311,-0.67991,-0.91771,0.78952,-0.7766,-1.4461,-0.88933,-0.34096,-0.5737,-0.085442,-1.3763,1.6805,0.82044,-0.92165,0.28655,1.546,-0.35749,1.6275,-0.50911,1.574,-1.4533,-0.99485,-1.2173,-1.2664,1.1064,-1.2921,-0.92704,1.4647,-0.033328,0.46059,0.11779,-1.2411,-1.3947,1
-1.3997,-1.5098,-0.97947,-0.61853,-0.60355,-0.96267,-0.95901,-1.6971,-1.6066,-1.8158,-1.6733,-0.52006,-0.63937,-1.4836,-1.0378,-1.3366,-0.96465,-1.3607,-0.53865,-1.9011,-1.9104,0.15959,0.50504,1.3864,0.1708,0.28834,1.3338,0.80928,1.0439,1.0157,0.63764,0.77394,0.51955,0.87847,0.067549,0.69861,0.30162,0.27176,1.1422,0.98793,0.44458,0.61008,0.26777,0.47674,1.0622,0.16212,1.4253,0.8582,0.001736,0.45115,0.23816,0.072048,0.56685,0.96661,0.029012,0.46378,1.0749,0.69175,1.2774,1.3859,5
1.6512,1.3043,1.4165,1.1832,0.47438,0.97762,0.54828,0.81877,0.65652,0.91905,1.1202,0.86959,0.96951,0.79607,0.93922,1.0262,1.671,1.239,0.61083,1.1276,1.3248,0.72957,0.83223,1.5095,0.78681,1.4752,0.7737,-0.68773,-0.85834,-1.4643,-1.5116,-1.457,-0.77093,-0.43514,-0.8973,-0.55183,-0.85931,-0.42852,-1.0635,-0.50725,-0.60966,-0.61066,-1.2721,-0.45326,-1.5216,-0.42356,-0.51942,-1.0682,-0.63083,-1.184,-1.1228,-0.37516,-0.52853,-0.86928,-1.0433,-1.377,-0.93611,-0.34065,-0.66841,-0.70361,6
-1.149,-0.63252,-1.4881,-2.0267,-1.2105,-1.1452,-0.25564,-0.93271,-1.4228,-0.59664,-1.6372,-0.89663,-1.3232,-0.86622,-1.0757,-1.2672,-0.66452,0.074441,-0.18436,-1.2456,-0.80058,-1.1025,-0.048358,-1.0176,-0.22399,-0.68893,0.16364,-0.59272,-0.39334,0.77795,0.60955,-0.3443,0.36105,0.89999,-0.20117,0.42516,0.19067,0.22998,-0.027776,1.1928,-0.037309,0.82779,0.56738,1.2831,1.1214,0.95806,1.5543,0.3007,0.34355,1.1104,1.7815,1.6013,0.64253,1.58,0.48042,1.1722,1.4764,1.6766,0.70522,1.391,3
-2.3439,-1.8362,-1.4136,-0.55083,-1.5052,-0.91923,-1.4129,-0.39872,-0.9989,-0.37531,-0.92013,-1.3129,-1.0834,-1.6643,-0.1762,-0.033867,-0.85022,-0.36728,0.10769,0.17136,-1.3063,-0.24564,-0.67492,-0.67042,0.23263,-1.0908,-0.92329,-0.97239,-0.1221,0.047676,0.10339,0.50508,0.078623,0.84335,0.42035,0.88515,0.23589,0.28591,0.153,0.66757,0.58045,0.33533,0.27661,-0.1154,-0.018155,1.3853,0.76124,1.2714,0.59523,1.6103,1.0066,1.3375,1.7567,0.68489,1.0971,1.6308,1.2606,0.52692,1.536,1.9118,3
-1.4476,-0.45026,-0.80972,-1.2385,-1.4448,-1.0308,-0.7668,-0.3783,-1.8485,-0.25353,-0.95156,-1.6254,-1.8373,0.030808,-1.2402,0.16748,-1.1159,-1.6279,-1.5693,-0.26637,-0.9458,-1.6916,0.47317,0.88768,1.173,-0.000324,0.036553,0.95477,0.64918,0.33827,-0.24707,1.3339,0.53917,1.1414,-0.38935,0.64553,0.85285,1.6097,0.7289,0.56507,-0.59433,0.9674,-0.086164,-0.27152,0.83263,1.6211,-0.38146,1.2293,1.5737,0.67954,0.19116,1.4868,-0.35569,0.41118,-0.097694,1.2292,0.26248,0.034804,0.73248,1.5847,5
-1.1308,-1.7813,-0.83547,-1.1321,-1.0436,-1.4432,-0.93365,-1.1283,-1.6537,-1.6007,-0.74165,-1.2927,-1.4671,-1.2546,-0.1175,-1.2888,0.13495,-0.09832,-0.98997,-0.91929,-0.25326,-0.61942,-0.85767,0.14797,0.27644,-0.54282,0.39976,0.29518,0.1655,-0.23743,-0.55886,0.17529,-0.28012,-0.36615,-0.15891,0.75572,0.90885,-0.30419,-0.2925,0.71634,1.2686,0.76595,-0.13784,1.0834,0.56029,0.52297,1.4998,0.69992,0.45656,1.694,0.61876,1.38,1.8064,0.87245,1.4003,1.6473,1.6847,1.4843,1.0017,1.0386,3
1.8625,1.091,1.1375,0.73778,0.41146,1.7526,0.62719,1.9076,0.63739,1.7003,0.51699,0.68713,1.1695,0.68448,1.0349,1.664,0.87492,0.081359,0.41109,1.8344,0.31121,0.079037,-0.49629,-1.1242,0.29688,-1.0916,-1.3535,-1.1131,0.47163,0.39267,0.057083,-1.7126,-0.56349,0.17799,-0.87054,-1.6688,0.20352,-0.17573,0.20926,-0.28305,0.28202,-0.66945,-0.25491,0.2642,-1.0413,-0.89622,0.47857,-1.5889,-0.51993,-0.096158,-0.44813,-1.7167,-0.89577,-0.39575,-1.4663,-1.5245,-1.6723,-0.78532,0.50236,-0.12582,6
1.6823,0.74009,1.7934,0.41947,0.64065,1.4879,0.87827,1.6253,0.95651,0.77135,1.1561,1.6301,1.1193,1.6519,0.34741,0.69083,0.98169,1.8671,0.88238,0.43179,1.3484,1.0918,1.6261,-0.50999,-0.54145,-0.59528,-0.13587,-1.1358,-0.59367,-0.024444,-0.26938,-0.637,-0.26414,-1.2135,-0.29266,-0.49569,-0.39267,-1.5809,-0.65612,-0.46057,-0.92694,-1.2081,-0.5106,-0.73721,-0.79491,-0.52085,-1.1304,-0.6546,-0.034088,-1.1754,-1.3843,-1.2388,-0.17708,-0.5379,-0.78815,-0.001962,-1.3863,-0.90359,-1.568,-0.34203,6
-1.9245,-1.0913,-1.7699,-0.79409,-0.87603,-2.0316,-0.63985,-0.59673,-1.2278,-1.1804,0.16599,-1.3001,-1.6178,-0.63353,-0.15935,-0.5568,-0.99988,0.30452,-0.59247,-0.64977,-0.50599,0.87256,-0.99162,-1.1995,-0.31643,-0.13904,-0.34356,-0.77059,0.94501,-0.30267,0.25213,-0.001859,0.14685,1.3162,-0.23313,-0.008192,0.87187,1.1232,-0.11266,0.083128,-0.43679,0.23978,0.042382,1.4731,-0.22384,1.3712,0.3374,0.54059,0.93258,1.2344,2.0691,-0.057121,1.2705,1.0985,1.1148,0.62881,1.8524,0.66245,2.085,1.2508,3
1.4057,0.42753,0.39659,1.4227,1.7657,0.63543,0.80938,0.97256,0.21788,0.6974,0.26356,1.3686,0.41857,1.0764,1.1998,1.4684,1.2042,1.3664,0.71767,0.9406,1.8412,0.5836,1.0944,1.4869,0.45075,1.1944,-0.22896,-1.0908,-0.6384,-0.2831,-0.79557,-0.32358,-1.2581,-0.1247,-0.62557,-0.55718,-0.58358,-0.75827,-1.2494,-1.6274,-1.6346,-1.3508,-0.014995,0.021047,-0.32896,-1.671,-0.64386,-0.46853,-0.053866,0.013211,-0.71117,-0.68914,-0.80821,-0.30003,-1.3233,-1.691,-0.28357,-0.5014,-1.5061,-1.3354,6
1.6173,1.2453,1.9685,1.442,1.5245,1.7404,0.74011,0.74318,0.74826,0.70959,1.3351,1.4382,1.0344,1.3652,1.2334,0.55987,0.30349,0.32505,1.2065,0.1112,0.51386,0.27633,-0.029142,0.20167,0.29781,0.50382,0.41961,0.73047,-0.52905,-0.58578,0.065657,-0.061085,-0.052032,-0.81746,-0.35329,-0.92471,-0.13527,-0.96089,-0.36194,0.050848,0.068043,-0.93525,-0.13181,-0.44032,-0.42663,-0.42943,-0.60377,-0.27394,-0.8477,-0.82759,-1.1388,-1.6479,-1.6938,-1.7208,-1.8671,-0.97009,-0.98301,-1.8796,-1.3101,-1.5815,4
0.74369,0.54391,1.4008,1.4102,0.61705,1.4,1.2078,1.1693,1.2366,0.72655,1.1338,0.5647,0.9656,1.0469,1.4512,0.46493,0.99974,0.31571,0.26336,1.3568,1.1784,1.2486,1.1194,0.43204,0.71765,0.43615,0.87132,0.2501,1.0106,1.234,-1.5231,-0.673,-1.6063,-0.6819,-0.62098,-1.6099,-0.9177,-0.48815,-1.1118,-0.5764,-0.83548,-0.89083,-0.35944,-1.4215,-1.3094,-0.93542,-1.1362,-0.87096,-0.44054,-1.2853,-0.88168,-0.82167,-1.0329,-1.4297,-1.2716,-0.58742,-0.98203,-0.41259,-0.40868,-0.39437,6
-1.1198,-0.68285,-0.69272,-0.27075,-0.24384,-0.64474,-1.1129,-0.69473,-0.73663,-1.2043,-0.57253,-0.54316,-0.11915,-0.58061,-0.62604,-1.3994,-0.49577,-0.41468,-1.0056,-1.0695,-0.62149,-0.86749,-0.98191,-0.287,-0.46542,-0.63997,-0.58395,-1.0636,-0.12735,-0.77171,-0.71963,-1.0261,-0.55659,-0.10781,-0.50577,-0.51268,-1.0919,-0.30283,-1.0844,1.5488,0.72387,1.0557,0.92158,1.5498,1.5264,0.82759,1.7543,0.48314,0.65174,1.8539,1.0603,1.1709,1.5736,1.035,1.5301,1.4754,0.94898,1.8397,1.4694,1.5469,5
-1.9005,-1.8433,-1.4577,-1.5251,-1.6068,-1.1613,-1.7428,-0.99719,-1.6677,-0.66199,-0.47607,-1.4159,-0.51487,-0.73269,-1.2891,-0.49458,-0.6885,-0.038731,-0.45351,-0.72719,-0.75718,-0.29512,0.18076,-0.051106,-0.15583,-0.46781,0.44653,-0.096157,-0.20785,0.54648,0.44443,-0.27138,-0.17382,-0.33314,0.88071,-0.07577,0.22552,0.34929,0.012459,-0.13163,0.38674,0.69115,0.59598,0.88713,0.91807,0.6819,0.92857,0.68516,0.51109,1.3913,1.1767,1.2434,1.3551,0.77689,0.56484,1.1231,2.0053,1.9167,1.7862,1.7008,3
0.076967,-1.1548,-1.3786,-1.1856,-1.371,0.10785,-0.14335,-1.1794,-1.5381,-1.3003,-1.488,-1.6344,-0.65015,-1.509,-1.0983,-1.0381,-0.70114,-1.1463,-0.72337,-0.58656,-0.19783,-1.4673,-1.172,-0.16041,1.3198,1.4579,0.046581,0.67909,-0.22193,1.3713,1.4224,-0.38388,1.0619,-0.26744,0.007852,-0.51321,1.0074,1.099,0.83065,-0.49678,0.91969,-0.36738,-0.36882,1.2513,0.034864,0.94497,1.2388,-0.27547,0.2307,1.0818,1.2576,0.77498,0.85656,1.2667,1.2629,1.2838,1.3472,1.3351,0.18642,-0.043085,5
-0.85426,0.93698,1.6112,0.99089,0.90013,0.15713,-0.1279,-0.8163,-1.1527,-1.7771,-0.77211,0.22865,0.35738,1.5595,0.50284,0.91954,0.89841,-0.036761,-0.38323,-1.3256,-1.3316,-0.70407,-0.12462,1.071,1.0463,0.84347,1.1504,-0.14618,-0.48418,-1.3989,-1.7692,-0.76109,-1.254,0.41651,-0.12398,1.6387,1.3898,1.1068,0.30751,-1.0934,-0.999,-0.80159,-0.80348,-0.82833,-0.6517,0.51369,1.4151,1.8091,0.57746,0.43302,-0.87829,-0.40169,-2.0853,-0.98321,-1.1093,0.25212,0.45987,0.52288,0.93553,1.0272,2
